
---------- Begin Simulation Statistics ----------
simSeconds                                   0.017542                       # Number of seconds simulated (Second)
simTicks                                  17541631250                       # Number of ticks simulated (Tick)
finalTick                                 17541631250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     15.20                       # Real time elapsed on the host (Second)
hostTickRate                               1154155145                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     672960                       # Number of bytes of host memory used (Byte)
simInsts                                      2464956                       # Number of instructions simulated (Count)
simOps                                        4112892                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   162178                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     270601                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         70166526                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              28.465630                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.035130                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         4840039                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       85                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        4928720                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    787                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               727226                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            387258                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  49                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            18375337                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.268225                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.060041                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     84.45% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead       318297      7.74%     92.19% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite       221912      5.40%     97.58% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead        49533      1.20%     98.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite        49935      1.21%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total      4112892                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl       523803                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl       515366                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl         8437                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl       431014                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl        92789                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall         8367                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn         8362                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                 16250908                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles               1323093                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                    728893                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles                 15658                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                  56785                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved               218034                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                   292                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts                4849450                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                  1505                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts             4923608                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches           612188                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts          533375                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts         310230                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.070170                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads        2563877                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites       1966620                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads          51051                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites         50276                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads       5820405                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites      3258843                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs            843605                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads      2075689                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches             227226                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                       2040448                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  114154                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   47                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           175                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles            3                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                    423253                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 56174                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           18375337                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.264632                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.363865                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 17619585     95.89%     95.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                    63853      0.35%     96.23% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                    35259      0.19%     96.43% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                    16368      0.09%     96.52% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                    30516      0.17%     96.68% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                    50497      0.27%     96.96% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                    56369      0.31%     97.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                    56656      0.31%     97.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                   446234      2.43%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             18375337                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts               2894668                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.041254                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches             630063                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.008980                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     16277587                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     56785                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                      93851                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   550281                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts                4840124                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                    0                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                   402008                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                  322826                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    29                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                        17                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   543233                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents             12                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          24993                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        32916                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                57909                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                  4758512                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                 4758330                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                   3198093                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                   4258105                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.067815                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.751060                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           4000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                        8105                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                   34178                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                    0                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                  12                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  50979                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    0                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 121622                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples             367830                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean            227.711810                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev           139.513069                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                   7957      2.16%      2.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                22164      6.03%      8.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              11682      3.18%     11.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 80      0.02%     11.39% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              94519     25.70%     37.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              12734      3.46%     40.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              78140     21.24%     61.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               8757      2.38%     64.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              20883      5.68%     69.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              11849      3.22%     73.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              16407      4.46%     77.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               9782      2.66%     80.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               7973      2.17%     82.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               2543      0.69%     83.05% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               6999      1.90%     84.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               4685      1.27%     86.22% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            50676     13.78%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             2204                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total               367830                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                  400274                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                  310232                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                        65                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        22                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  17541631250                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                  423283                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                        81                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  17541631250                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  17541631250                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  56785                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 16255145                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                  649375                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1982                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                    737950                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles                674100                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts                4846054                       # Number of instructions processed by rename (Count)
system.cpu.rename.IQFullEvents                   3043                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                     76                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 667334                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             8875610                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                    16339144                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  5687345                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     55766                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps               7360763                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1514838                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      37                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  37                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                     78726                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         22980285                       # The number of ROB reads (Count)
system.cpu.rob.writes                         9812878                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  2464956                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    4112892                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    15                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples    423253.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples    374772.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.000878276750                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds           486                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds           486                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState              1776326                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState                7479                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                       813920                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                      271849                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                     813920                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                    271849                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                   23692                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                 264052                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        2.31                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       26.02                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                    261                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                     19                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                 251922                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                 138465                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                 423253                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                    34                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     2                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                127251                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                144562                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                   363738                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                   183262                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   129710                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    35930                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    17269                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                    13399                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                    10492                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                    10172                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                     7472                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                     5696                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                    2235                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                    1440                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                    1235                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                    1064                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                     905                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                     896                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                     907                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                     692                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                     362                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                     430                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                     419                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                     401                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                     518                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                     373                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                     210                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                     205                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                     259                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                     130                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                     111                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                     108                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                     101                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                      87                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
